riblet_height,riblet_spacing,lotus_intensity,material,coating,velocity,temperature,salinity,time,aspect_ratio,solid_fraction_f,cassie_contact_angle,wenzel_contact_angle,effective_contact_angle,plastron_stability,wetting_state,dynamic_viscosity,water_density,kinematic_viscosity,surface_tension,Re_macro,Re_micro,Capillary_number,Weber_number,skin_friction_coefficient,friction_velocity,viscous_length_scale,viscous_sublayer_thickness,riblet_spacing_plus,riblet_height_plus,multiscale_index,estimated_slip_length,velocity_riblet_interact,durability,drag_reduction,biofouling
0.11753142702744855,0.27319826799041635,0.6800914530556579,2,4,11.295093713246985,9.270928555103804,33.71526373207885,79.47060824614887,0.43020560657934287,0.11261870632099871,157.80433350659817,129.51632946953575,157.80433350659817,0.7361452868792191,2,0.0013360927263048924,1027.1822620880382,1.3007357852820651e-06,0.07585936071673442,8683618.795647755,2372.3496148599925,0.19893777657253978,471.94995763296805,0.0024242731792103126,0.39324718190695396,3.3076798558779035e-06,1.6538399279389516e-05,82.57017296644064,35.52215147641219,0.8263810311012758,0.0008140904747377729,4.859212642277941,82.25622866080022,8.641653921676147,0.25658587341773026
0.2787618467660945,0.555189901120379,0.5073462262895373,0,3,21.57131784740011,7.05425685934546,26.77016986496621,302.6915611997749,0.5021017956224499,0.06585218182685744,163.07183961128567,133.27321070556593,151.15238804899775,0.49970921812982416,1,0.0013856740893594711,1022.4167760268556,1.3552927943379853e-06,0.076,15916352.494102184,8836.59816739769,0.39330021334841914,3475.435944511761,0.0021475980302998214,0.7068677675651229,1.9173215339682357e-06,9.586607669841178e-06,289.41441321982893,145.31549681843396,0.6347159519006625,0.002163497868669589,10.830997425122197,67.58728063359335,5.3516824767261335,0.35369940006222367
0.1967208848233927,0.24414740906173704,0.13514251485870796,2,1,9.38766668100056,30.809873742140123,36.12448478900846,112.15319874305727,0.8057463512459473,0.16079403756401897,153.40595405888993,153.27600111410632,153.35397288097647,0.5019611058148479,1,0.0009054878621892985,1024.6813888433283,8.836774748211474e-07,0.07262851893867898,10623408.368421504,2593.677628554886,0.11703967474680155,303.5631860441194,0.0023284608029728268,0.3203148910972088,2.7587773675941673e-06,1.3793886837970837e-05,88.46634222331213,71.28143274646965,0.1895878089815105,0.0006088595866039049,7.564078174929354,66.62500214265066,5.818540273064186,0.30702623420971864
0.24860086784854069,0.7399172621358124,0.22935201452905735,0,3,12.842825729121012,7.920660304533089,17.5204711245389,726.2911762728589,0.33598468401042,0.05749078014719991,164.19037175373037,124.87913753507989,148.4658780662702,0.3587334804839323,1,0.0013661778386571866,1015.3062212824975,1.3455820618645288e-06,0.076,9544438.86634839,7062.095074611139,0.23086294601133486,1630.3760739368654,0.0023788750237841096,0.44292623512556434,3.0379371374222956e-06,1.5189685687111477e-05,243.47896276769623,81.80520247924915,0.26788139659340665,0.0030859156903347575,4.314992744399615,69.71172617755349,4.139467875605953,0.593348133423806
0.13859011765992602,0.23711813316150315,0.8481996438185567,0,0,1.0286763441940152,4.432709439289349,29.5274751148807,784.4348030044042,0.5844770926104332,0.1150606777942009,157.56189445084155,137.88719774256558,157.56189445084155,0.7535260132128689,2,0.001445579864754372,1025.0090644483028,1.4103093473933676e-06,0.076,729397.6644877854,172.9534125357041,0.01956623434889482,3.3840470011146704,0.003978586760003578,0.04588050309626263,3.073875004586642e-05,0.0001536937502293321,7.713730033838985,4.508498522373712,1.0960762747046942,0.0006990388321454396,0.6012377588916473,62.170552081611476,7.718915023456857,0.4760917602835687
0.07589922931758529,0.3267001033786243,0.1825319941912228,2,1,5.992260429565314,22.644971637279752,30.128324170245328,700.3551138479785,0.2323207991070091,0.12304047590491089,156.78640579554764,120.06200612957636,142.09664592915914,0.47322716011460353,1,0.0010578001547506062,1021.8172488002281,1.0352146198281812e-06,0.07385325425440803,5788423.303527025,1891.078491661517,0.08582714565109086,162.3058691414782,0.002629115406153773,0.2172603661757541,4.7648571770604535e-06,2.382428588530227e-05,68.55012461370708,15.925619777888391,0.2037349835677732,0.0009313764864639207,1.3921267314539232,67.82508159307028,4.5180957788892915,0.7038079652828201
0.1708295882345921,0.5312175394068551,0.6080742297677646,1,1,11.85955047876749,25.243327491214295,21.150527845744932,630.4404133418049,0.32158122659834454,0.06510215672114361,163.16922085104213,124.19385416327796,163.16922085104213,0.5760511505056589,2,0.0010078826984937263,1015.0,9.929878802893856e-07,0.07346350087631785,11943298.316300973,6344.489543987439,0.16270713479319082,1032.293715427554,0.00227455713644546,0.3999462743025671,2.4828031703462447e-06,1.2414015851731223e-05,213.8726392449217,68.77742579367845,0.7058468581035453,0.0020819711925320447,3.813808789867034,66.95221983819035,6.97469486241685,0.4795136524660139
0.028507004270210842,0.5123744374363202,0.7338605190727292,1,3,10.274719093476419,5.9475395402742866,16.24053316225697,855.6755790009374,0.05563705394283404,0.06281009093649471,163.47026824129878,112.33852227127205,163.47026824129878,0.615463844434847,2,0.0014107963736917297,1015.0,1.3899471661987485e-06,0.076,7392165.215585782,3787.556493772099,0.19073074260233827,722.4034627054612,0.0025036140134197457,0.3635286522325967,3.823487237770547e-06,1.9117436188852734e-05,133.97206098012884,7.453810798131665,0.7542754377158121,0.002044432337233161,0.5716551004512144,76.92729645824703,5.815142976809418,0.4487143600395196
0.2500130398778488,0.620806907586678,0.31235125017993914,0,3,18.009044484298503,8.826360375526496,28.379974061586175,846.2007796521809,0.40272270881621736,0.06522439533096684,163.15331244130348,128.13370552603965,149.14546967519794,0.35610852379348895,1,0.0013459578147352305,1023.2697084710844,1.3153500036136999e-06,0.07592604594367103,13691446.713666875,8499.744694699319,0.3192503159922092,2713.546179635861,0.0022132569600401123,0.5990893404764577,2.1955823823739134e-06,1.0977911911869567e-05,282.62400380164803,113.81910457082519,0.3752467209672377,0.002430812763673689,7.252651177908451,61.5377173059945,4.0049586227899905,0.6251101774055625
0.1931826757453988,0.46557237047492106,0.6800624025109521,1,0,15.491059548992839,28.029205237030794,27.841926238996273,953.0600904949063,0.41493586729255677,0.07059872476419445,162.46773466956347,128.74482228786874,162.46773466956347,0.5515754643566558,2,0.0009558627089332203,1019.025603631841,9.380163810668681e-07,0.07304561921444538,16514700.44838005,7688.7882354355415,0.20271340436276092,1558.6204386294837,0.0021318054423205986,0.5057546784512975,1.8546865094447358e-06,9.27343254722368e-06,250.88955925763076,104.1030770888147,0.821153543910423,0.0017522205492828847,6.427796229241987,57.09271334813174,5.567894107262398,0.6061323406200534
0.2298454446247584,0.9234996430845868,0.23591614322414423,2,4,22.066921793030218,32.67631159123918,31.340293983762315,759.3562084094044,0.24888525523211355,0.046514323256991986,165.78813084777167,120.81499747568606,120.81499747568606,0.2722829384928021,0,0.0008725426557310349,1020.7199581695739,8.548306014273877e-07,0.07234855326131412,25814379.78025481,23839.570513515293,0.2661329035226918,6344.494119495774,0.0019496172900476884,0.688971792864392,1.2407338138368567e-06,6.203669069184284e-06,743.7178828456381,185.10041529315743,0.2652741679840027,0.0042819675972238435,5.492131462645415,64.65748538652626,2.4484942020859357,0.6456428421151373
0.11281253075766182,0.8479373894873288,0.3278002198670323,0,4,21.441882191586327,17.72412766231406,20.32321852317586,390.32655418390385,0.13304346762303512,0.04838198750035503,165.50411649952747,115.6598300622538,145.566401924618,0.3712357891327323,1,0.001156035406243463,1015.4475883599191,1.138449112977472e-06,0.0745913808506529,18834291.271489292,15970.299773590612,0.33231151786296514,5307.114558488464,0.002076499592540293,0.6908978366466685,1.6477821335427097e-06,8.238910667713549e-06,514.2810394635829,68.42173290370602,0.34960605883638396,0.0038549782431213713,2.8527023591332488,73.26486263094534,3.93216277486226,0.40761906486949373
0.29150242707452195,0.8851577786748065,0.34945762470736597,0,2,6.409886098774583,28.136164104129207,19.491084043910046,575.000510713092,0.3293225612066761,0.045993145157611104,165.8683832661278,124.56146754554396,149.34561697789428,0.46506023873617186,1,0.0009538964345503478,1015.0,9.397994429067466e-07,0.07302957538438061,6820482.973419486,6037.203558241332,0.08372453849434047,505.46208171014564,0.0025442435424325757,0.22862022875232385,4.11074489744359e-06,2.055372448721795e-05,215.27546108834204,70.89506629065409,0.4069997647082816,0.00412737694291569,2.110920107091515,65.35159342344366,4.772587275475996,0.5316213352491814
0.26900512518343733,0.6480407428332656,0.8971479924513789,0,1,0.932148861329839,12.540203890009643,39.447897233892135,537.7164257276897,0.41510526574645384,0.04592431091476457,165.87901594836669,128.75333519452548,165.87901594836669,0.7401701884007105,2,0.0012647607780000697,1030.827882147417,1.22693691149033e-06,0.07536896941649855,759736.5867798212,492.3402620544052,0.0156423170993941,7.701342499853793,0.003946290922159892,0.04140614749305012,2.9631756542057206e-05,0.00014815878271028603,21.869067155919623,9.077964947393387,1.0833534203615924,0.003023994416002589,0.3869399007975772,63.88148595029978,8.687723794834369,0.37231334275631234
0.23573121415139092,0.653257520067766,0.27165783617436584,1,2,21.434533857742178,25.206720044222372,17.842212382114376,119.00634007313036,0.36085495619871666,0.06337201087994936,163.3959731411483,126.0761145114048,148.4680296892509,0.40732489478727246,1,0.0010085765924774432,1015.0,9.9367151968221e-07,0.07346899199336664,21571045.796499472,14091.447882289456,0.29425160918957305,4146.431215174673,0.002020912297095149,0.6813539510845169,1.4583778616711573e-06,7.291889308355786e-06,447.62740152828565,161.52856661910116,0.32067237446123525,0.0025949899013980476,7.734757776375463,69.56478510241607,4.432828513664257,0.31992488734678903
0.06644522527707059,0.6287387495301512,0.20336597170686802,2,2,8.563461170573307,20.38827516090847,39.98521465053281,889.0469436892033,0.10568018150789038,0.06767357916427405,162.83758739771548,114.47584906238419,143.49289206358296,0.3735034797021085,1,0.0011022495725418883,1029.661255955718,1.0704972787567837e-06,0.07419175872586373,7999516.991316817,5029.606309965733,0.1272253357629729,639.8933515409574,0.002464387252639283,0.3005998862077729,3.5612031950526386e-06,1.780601597526319e-05,176.50277513741332,18.65284534283529,0.21411184810812317,0.0024169109657875454,0.9049881308419585,66.64561347114505,3.7302595390117923,0.7807783398833469
0.1453490910808399,0.4631399467003834,0.8405531499851283,0,3,9.0041878763947,29.825960148090253,32.99941935381051,999.6621182772403,0.31383406204223563,0.06467813926596898,163.2245169838469,123.82756136833004,163.2245169838469,0.6636535760734699,2,0.0009231357463213806,1022.5343724857398,9.027918974276383e-07,0.07277610597778646,9973713.656547759,4619.225211298416,0.11421451565202813,527.5825701960858,0.0023580354377929985,0.3091752453821673,2.920000575698449e-06,1.4600002878492245e-05,158.55523978787323,49.76003506814957,0.972450254696243,0.0018210986862030585,2.8258208566404,65.19449037926016,6.451619801362538,0.4851194462582763
0.022703092078296343,0.35600070101389947,0.2295445550562822,2,1,4.380672555862616,27.604736163090767,30.73305595775659,1077.9433264675417,0.06377260480067799,0.11184490241920758,157.88168292106658,112.68367510532099,139.80247979476835,0.4449240850788299,1,0.0009636884779492067,1021.2788447356993,9.436095567010431e-07,0.07310928957553638,4642463.108552972,1652.720121076025,0.05774373807026743,95.43423777487465,0.002747717087042789,0.16237224724115742,5.811396756048987e-06,2.9056983780244935e-05,61.248520353227434,3.9059776940844815,0.2368638821531581,0.0010644928639193599,0.2793668996662026,63.814173710391074,4.1751505704164416,0.9218669616299342
0.05474395269958887,0.6124027430764268,0.8034239357035243,2,0,17.4786780206072,11.37648409892987,23.494587387149434,272.2766202487716,0.08939207609552599,0.051224910508544864,165.0819532042066,113.77637071981252,165.0819532042066,0.6493677197581565,2,0.0012899068206710035,1019.0956437205762,1.2657367624119493e-06,0.07554352738516051,13809094.070476681,8456.72708816034,0.2984486795293916,2523.8990326018893,0.00220947284886032,0.5809488801692122,2.1787403391922188e-06,1.0893701695961094e-05,280.9521538255216,25.11489635498337,0.8393338025022126,0.0027058051636241554,1.5624553156673167,69.0269104222335,5.984026893157847,0.3315203868672694
0.20808419644031184,0.0742552452815278,0.620365302117352,1,3,7.362668499839472,6.932022291321546,36.69507757212969,105.63037300713113,2.802282759273215,0.30254411851937735,143.2192003385718,180.0,157.93152020314307,0.4943938453159254,1,0.0013884367583130207,1029.884903720833,1.3481475000718904e-06,0.076,5461322.666434389,405.531854157653,0.13450788926908563,54.54723373412457,0.002659880584905428,0.2685043456138703,5.020952238105214e-06,2.510476119052607e-05,14.786131321221875,41.4349214358164,0.9305479531760279,0.00013499969238311646,20.632278999344138,71.04096480734515,8.25672345324089,0.2725985810277361
0.22598102521326696,0.057083609852612884,0.5614891984564151,2,3,4.83020597602497,28.652673494954755,37.75154030725522,122.47978580143561,3.958772436395781,0.36205555380677273,139.6209057100742,180.0,155.77254342604454,0.4405269621193858,1,0.000944433405961934,1026.3331205314503,9.20201625640701e-07,0.07295209897575679,5249073.508930049,299.6360642714486,0.06253155077759882,18.736707767789955,0.0026810516197609264,0.17684925757624803,5.203310621989172e-06,2.601655310994586e-05,10.968524747816572,43.42189420025305,0.8422337976846226,9.486889052244128e-05,19.121686280001832,72.52886458966803,7.936704866884031,0.2604263920405841
0.2905778224059209,0.8590597349819111,0.7010709692372615,2,1,12.833073156008666,3.0821548428420487,33.047099999845074,880.9008888329458,0.3382510089054383,0.039577795816017405,166.89561231838908,124.98748244420474,150.13236036871535,0.5251877924205226,1,0.0014769782516193162,1027.9188940313154,1.4368626359487077e-06,0.076,8931315.238450374,7672.5333017830835,0.24939697306400607,1913.5065811974853,0.002410674772398583,0.4455382387245273,3.225004068869842e-06,1.612502034434921e-05,266.2922044245479,90.07360691510793,0.8196399505666702,0.004318148362357602,4.340799942377228,69.17855301092821,5.181287951806788,0.5237988291707317
0.10448935386006405,0.09410284253874107,0.68079916571844,2,3,18.88518969507534,24.408280809422713,32.74721447944178,692.1254033432169,1.1103740326087699,0.25248645892160765,146.4982533449978,180.0,159.89895200699868,0.403472481039433,1,0.0010237776777810182,1023.4287546976967,1.0003409353916624e-06,0.0735887578785866,18878753.259938564,1776.5443453477435,0.26273355071949467,466.7578038638528,0.0020755205829827866,0.6083729222270363,1.644289049035059e-06,8.221445245175295e-06,57.19532540129115,63.508204787083294,1.02119874857766,0.00018727667739561635,20.96962423830239,65.84363623239632,6.615545787008147,0.44384859771051394
0.11743331475011197,0.5485553928167471,0.188420951534651,1,2,7.105165639361723,17.70517005652553,27.328865821036324,828.1954376945175,0.2140774041670298,0.07723860054874249,161.65499653005807,119.23926179067584,144.68870263430517,0.4018271687725198,1,0.001156423223316436,1020.7056153544721,1.132964496246875e-06,0.07459422449152117,6271304.761004175,3440.158046646182,0.1101503314348662,378.93454902639877,0.0025873198798780205,0.2555549348734217,4.433350083318449e-06,2.2166750416592246e-05,123.70592815401606,26.48264402756191,0.2085892856322609,0.0019738006569227228,1.5210554162513323,67.57940504434865,3.735378509540249,0.732317121141714
0.1461711852699843,0.6342383748021628,0.8995728883253513,0,2,18.189955524226843,4.484877085685133,16.94587163401402,991.2848654166178,0.2304672672717289,0.04677981148889516,165.7474204132152,119.97810620401084,165.7474204132152,0.5826009615727805,2,0.001444374362190927,1015.5624283083735,1.4222408410646182e-06,0.076,12789645.043951033,8111.683686972039,0.3456987553761378,2804.1989545911547,0.002243623645713405,0.6092445369137844,2.3344334705646268e-06,1.1672167352823134e-05,271.5720155577054,62.58846039174268,1.0032339409673912,0.002932400466478985,4.192189341462849,64.79671478154515,6.339850238951355,0.4352746072528208
0.06494669413444285,0.2382626681413138,0.8535117811589829,2,0,11.818390186941249,24.722520331718766,39.975726101114944,248.53856923007422,0.2725844311595574,0.1142352718612944,157.64356168317198,121.90273609178746,157.64356168317198,0.778530806213217,2,0.0010177798131939743,1028.7872905094923,9.89300531395497e-07,0.07354162195024218,11946208.267239433,2846.3354559242885,0.1635606971635326,465.54861153225795,0.002274446314759977,0.3985484932322648,2.4822588611235737e-06,1.2411294305617869e-05,95.94757593395222,26.153815516863638,0.9698387928365839,0.0007049460635636454,3.2215091663290756,67.04370402480949,7.855565292302878,0.3077144963316479
0.047677236547286776,0.9009442963518909,0.817273570289533,1,1,10.392431719357996,17.934844864356783,15.388884530700235,399.30933294127357,0.05291918344721483,0.03539064137397703,167.61104921899087,112.22340676953326,167.61104921899087,0.6554964944634627,2,0.0011517295892862916,1015.0,1.1347089549618637e-06,0.07455977327034648,9158676.041035803,8251.456941305923,0.16053255785023116,1324.6274887788848,0.0023985852971899527,0.35989827539565156,3.1528602090731594e-06,1.5764301045365797e-05,285.6639916252521,15.117105193859533,0.838898295285889,0.004789097967996685,0.54995900061936,72.95848649002428,5.992712553312728,0.3480874118857739
0.14795442860552077,0.23059098316095622,0.5978313071539255,0,1,9.308261269336144,30.383343898063426,27.38493498464183,867.8539800572764,0.6416314546896864,0.1355830229922803,155.61462834473707,141.34506205365406,155.61462834473707,0.5967260530291898,2,0.0009131145050892765,1018.2120324588687,8.967822771492953e-07,0.07269249841529048,10379622.241114512,2393.447297417923,0.11692414716074373,279.8517840247776,0.0023392971791700422,0.3183437043287637,2.8170253161536825e-06,1.4085126580768413e-05,81.82715103343692,52.502874178385134,0.7896249927880304,0.0006262383553369646,5.972473218875817,59.77178433316869,6.082041615731121,0.5987591829206813
0.07580371122475639,0.8902892379983409,0.5182330650658513,2,4,4.066733650326766,8.884853660653242,24.178357817196495,284.77473495905906,0.08514503815641161,0.042152283632327,166.47418625811952,113.59460712800377,166.47418625811952,0.5860996407465876,2,0.0013446575746014445,1020.1067976307668,1.3181537244183237e-06,0.075917271950902,3085174.039258083,2746.6972445033425,0.07203056783092818,197.8461621812215,0.002981712548659578,0.15702312565131427,8.394647034034784e-06,4.197323517017392e-05,106.04176597577676,9.028930220322353,0.5402955521153243,0.0043363124508592294,0.34626219182903556,85.83844994474498,6.123720286165306,0.33166238493478517
0.204246058457928,0.7748407558663835,0.5290228671053346,1,4,8.649527287806075,2.075885870549543,34.403308967255576,554.6086974467203,0.2635974639278674,0.047790488442460546,165.59347221366005,121.48876941597449,147.9515910945858,0.5363523229226768,1,0.0015006096693215656,1029.137304551332,1.4581238700464554e-06,0.076,5931956.444503239,4596.321615225354,0.1707837405676649,784.9769983001976,0.0026162673174401504,0.31283723109347894,4.660966536140279e-06,2.3304832680701397e-05,166.2047013550396,43.811137826619145,0.5987474101697424,0.003544391770315234,2.279993457240567,75.05455564881657,4.589683998808774,0.4179293267225613
0.1367740564729759,0.27870580584798427,0.11194955538258596,2,4,22.04166250037331,6.306064989442662,33.39450909521533,486.1350366150232,0.49074706415276514,0.14530016780152652,154.74197851673048,132.6650230775471,145.91119634105712,0.3526616709476402,1,0.0014026310858184835,1027.534668823523,1.3650450231761306e-06,0.076,16147205.49589469,4500.31991992633,0.4067936974492522,1830.7017799313544,0.0021414218626872724,0.7212410991014874,1.8926334383662442e-06,9.463167191831222e-06,147.18044168487074,72.22836991671389,0.13941901320119168,0.0007311608965942624,10.816881161104298,72.5924445156053,4.812506630244676,0.504605221532807
0.25147667685677283,0.19320695796228887,0.4995756015563544,2,2,3.003089649565437,10.897131083122224,30.70124268675972,652.2638458718768,1.3015922314985422,0.16450387825899565,153.095217519687,180.0,153.095217519687,0.5919742944800155,2,0.0013003436005893415,1024.5965057984454,1.269127498708394e-06,0.07561543033753167,2366263.1631744774,457.178507495164,0.051643538764206916,23.61031597398877,0.003144192288040919,0.11907150650058998,1.0658532216047619e-05,5.3292661080238095e-05,18.125275485487194,23.591717887787038,0.7493634023345316,0.00047635934670519215,3.9087981583680524,72.15271003728543,9.452270570797424,0.5165118982111686
0.21307687958065225,0.35042107467692335,0.5990156541279359,0,1,23.978350369994168,23.52406415770804,16.868463565559324,1082.0939393637655,0.6080595442755334,0.09494926522827977,159.64003060046622,139.2844533968306,151.49779971901197,0.46273372086657405,1,0.0010407606196646032,1015.0,1.0253799208518258e-06,0.07372139037634379,23384844.858356845,8194.54246641853,0.33851400064774223,2773.967353785154,0.0019885421829907105,0.7560868904182387,1.3561667745997523e-06,6.7808338729987615e-06,258.20045202644127,157.0012496389706,0.7811342469594075,0.001137219797676128,14.580264798457723,54.236042304148434,5.917504424160239,0.6506006740356766
0.1005863260007919,0.4280530379567609,0.6269649670199587,2,2,3.133664923451539,13.967226508021257,20.921236193524432,114.4642170564931,0.23498566029559823,0.07836097170588027,161.521030609685,120.18275560232574,161.521030609685,0.7318824108364176,2,0.0012342949054401269,1016.647481843539,1.2140834728689994e-06,0.07515491602379681,2581095.1169991456,1104.8456060868455,0.05146525144340459,56.86115692340024,0.003090017257148114,0.12317370670488258,9.856677171542782e-06,4.9283385857713906e-05,43.42331672135376,10.203856775830038,0.7006288553986553,0.0015291415026334697,0.7363663211824151,83.61451899488698,8.021933822438106,0.2794548648974557
0.2513553424046083,0.28349544267397725,0.3657115720410504,2,3,9.369775236334169,5.902148139074714,17.3539607457851,531.1987675575589,0.8866292140259917,0.12799505771031852,156.31700241545937,161.53372223344394,156.31700241545937,0.5520884482514693,2,0.0014118319799277651,1015.5850409315238,1.3901661830631064e-06,0.076,6740039.680499716,1910.770532863439,0.1740598463604186,332.58842538022543,0.002550287933395143,0.3345867845524104,4.154874738307163e-06,2.0774373691535816e-05,68.21558890137655,60.48193418529124,0.5278368538805336,0.0007924091474534619,8.307516453391164,78.78085685984185,8.58659697391186,0.46587965029626943
